NORM_Abundance BR1 126 control,NORM_Abundance BR2 126 control,NORM_Abundance BR3 126 control,NORM_Abundance BR1 127C Sample,NORM_Abundance BR1 127N Sample,NORM_Abundance BR1 128C Sample,NORM_Abundance BR1 128N Sample,NORM_Abundance BR2 127C Sample,NORM_Abundance BR2 127N Sample,NORM_Abundance BR2 128C Sample,NORM_Abundance BR2 128N Sample,NORM_Abundance BR3 127C Sample,NORM_Abundance BR3 127N Sample,NORM_Abundance BR3 128C Sample,NORM_Abundance BR3 128N Sample,_GENE_SYMBOL_
127.5061913,109.8125728,980.9356596,110.9,127.9938889,114.6034811,133.1349824,1203.477424,1164.856904,1221.000664,983.0742449,76.12840649,117.092035,85.83756005,104.6611606,CAPNS1
458.6328666,570.6174636,0,527.9,489.6561149,510.71842,461.368261,0,0,0,0,703.9248298,602.5453021,678.6782785,588.5557868,PPP1R18
458.6328666,570.6174636,0,527.9,489.6561149,510.71842,461.368261,0,0,0,0,703.9248298,602.5453021,678.6782785,588.5557868,PPP1R18
26.3744875,0,26.28076408,34.3,25.43668129,21.98787718,20.6742409,32.62029408,21.59217134,27.4001662,20.2767803,0,0,0,0,ZNF384
0,357.250105,325.4393683,0,0,0,0,518.8287978,430.977703,507.1596305,294.8623421,609.7553663,457.665388,619.1535406,302.6498534,RPL26
1130.14974,3487.163377,3683.433296,1480.7,1156.371482,1217.462097,1024.147238,2985.889558,3541.523499,2841.920609,3711.799479,2809.14629,3408.728336,2759.263075,3300.464514,RPL26L1
0,341.9069384,325.7341058,0,0,0,0,369.998706,353.9792052,372.0060017,330.5215074,448.1139676,356.9711474,385.5470221,384.8769596,KPNA6
618.1778648,1233.572051,345.481521,614.8,665.9672293,537.703542,632.0495659,381.8537666,335.3916048,315.8202677,385.3587113,1216.031964,1271.270924,1193.810602,1209.2002,FAM136A
0,596.5293371,281.5234746,0,0,0,0,313.2907411,269.5965922,349.4803969,286.7716071,692.9222121,673.6351414,879.1263627,655.7180289,XP_024306618.1
14.92784192,1532.36979,1074.269214,16.4,10.84799643,16.39096299,12.29760881,1134.083789,1151.056247,1109.193619,1043.405158,1718.188201,1612.727991,1718.676529,1512.036616,SEC13
462.8221029,475.2209778,961.8268423,529.2,489.0950116,416.1705481,421.3861802,969.6986495,1130.788124,981.4287993,1017.384954,441.8036428,481.7220325,416.4057586,447.1419548,CHMP4B
2043.934277,706.7127417,1701.716316,1685.7,2067.353803,1752.766961,1917.060574,1763.383629,1784.715181,1598.496962,1490.193524,1100.180871,757.6861116,940.415985,652.3599168,ERP29
1031.850196,221.4329507,450.6045774,1281,1096.894536,1331.465908,917.0926919,404.3557287,411.371604,399.3548568,375.4200924,240.03505,227.7035045,251.4692881,201.1136027,RHOA
816.606056,127.5197922,0,707.6,760.6689913,767.9099531,729.1828529,0,0,0,0,146.6746025,133.8334958,132.3128496,132.5055068,P4HA2
0,563.4325971,496.7310025,0,0,0,0,446.792315,485.4673806,457.079926,512.8127589,610.3216775,601.4161127,565.3513067,599.2830894,THUMPD1
0,160.5701782,510.4362982,0,0,0,0,618.2753888,472.3287481,518.3454661,437.4990035,207.5126064,157.9883307,174.295706,155.639168,TRMT112
213.5330431,504.0067979,576.5557532,257,215.3389637,234.0709471,205.5542342,567.9102588,613.0343363,563.9610986,618.2919707,516.6376237,503.225727,510.0515951,544.1540823,PDHX
506.956592,479.9954375,133.1722456,808.9,533.2974798,811.8190775,522.3810352,165.2912587,120.1319155,179.3325484,116.1669728,689.1198369,495.9596384,698.7872645,502.2243215,MTREX
583.9559347,544.1029885,50.64573414,494.2,539.6566501,492.395189,611.1970988,60.63448182,43.18434268,46.69316711,42.20167328,575.2103827,538.1815043,538.5571525,528.6694543,PAF1
475.6848283,461.6392624,1748.677831,434.2,415.4034496,367.3974387,321.4606825,2129.606838,2076.871518,2021.608891,1651.458853,426.755945,454.866962,379.9849621,375.1757468,ALYREF
0,235.9880997,1821.57625,0,0,0,0,1911.081072,1861.10258,1937.09939,1804.034133,210.9913753,231.4838344,199.4854199,221.8686011,TMCO1
164.2652645,0,114.2599201,300.2,186.8473868,298.1689406,189.6921011,155.6259864,103.2757629,158.4489012,120.8615969,0,0,0,0,POP1
159.1909783,1119.402204,243.2567172,172.2,142.1461602,123.6651517,145.3731824,263.3786707,215.1578394,244.9082271,212.2069938,879.4813039,1042.880087,868.8579443,1077.580862,CRKL
392.1361162,403.7431444,83.60721581,354.1,371.4503606,339.0130882,490.1220903,112.3587907,82.6511653,88.04997227,82.95500512,401.2719407,394.3325892,368.2725474,425.6407093,TES
330.3006287,104.8526972,136.7090961,372.4,348.4451268,367.2641789,349.3827895,181.5258958,137.6500923,177.434035,148.0804276,116.983715,116.2083215,120.6004348,132.2723046,NP_001353173.1
751.0533589,1410.041643,1292.718855,453.8,638.597859,530.3742496,685.1609779,909.5927373,1223.573351,975.0662139,1425.068101,1291.998567,1474.721404,1343.879258,1433.913869,LIMA1
1096.10482,1262.914118,1447.259572,938.7,1095.64764,887.0442694,1079.337956,1294.693431,1512.826967,1241.165955,1326.630825,958.0367584,1201.604846,988.1748268,1195.114786,ZC3H15
767.1022641,238.5375685,201.0601259,901.2,723.5114862,824.4121344,728.8264005,243.8215963,207.162625,222.2799999,205.4147719,225.634565,199.0810071,190.3401098,192.4851202,YLPM1
446.4781811,411.9014445,512.7941985,553.5,472.0125345,530.1743598,489.7062291,717.34443,529.3137474,664.8901752,506.5699078,509.8418892,399.3402988,444.2695398,413.0944293,DDX56
424.2929298,0,156.5547572,559.8,451.3140585,555.6936233,467.3091348,209.5400835,158.7839392,198.6768605,162.4140136,0,0,0,0,NDC1
1442.21834,2330.909761,1105.216656,1562.3,1538.919218,1588.390922,1460.742055,1269.624131,1070.340229,1194.421477,1019.08301,2377.212642,2413.519682,2417.30335,2256.604694,NOB1
149.7504458,127.8906241,577.8820722,224.1,142.7696082,193.0935396,149.2347504,734.3341666,555.998412,718.7155953,573.2435573,140.6069824,124.8490755,128.8365621,128.6343498,PRPF4
57.52824456,20.39575012,354.0289097,78.8,59.97570442,64.16462341,55.42835276,313.5927808,349.1922615,325.723324,322.3808296,23.46146427,20.03083869,19.14632181,21.73444779,P3H3
0,329.5304264,170.3582987,0,0,0,0,194.5136055,152.927572,149.9825577,139.1406648,379.6712132,306.9431458,296.6075439,298.9186178,DHODH
497.1620396,1831.028467,1620.221386,599.3,523.9457588,525.3770048,473.6658698,1431.819482,1718.00352,1325.82939,1480.504619,1901.673032,1952.663106,1743.277949,1839.779029,DEK
188.9286555,162.7951691,0,209.6,207.6082076,192.76039,198.6628206,0,0,0,0,196.8335951,176.5463136,177.0232547,155.8723702,CLIP1
1074.745615,771.0984165,0,947.1,1111.296186,1090.731968,1136.60798,0,0,0,0,634.9966658,784.6884677,727.6137099,773.8582784,APRT
33.27787685,243.68286,239.6216209,33.7,24.12744034,33.31496543,25.9616186,282.4826856,241.5878793,270.2046352,279.8794995,256.1344686,247.6361529,246.4955229,270.6078671,TOM1L2
1291.759854,751.2125601,0,1333.5,1375.077065,1339.59476,1328.20116,0,0,0,0,859.9031165,748.7507865,789.6520711,748.8589994,IGBP1
294.1315888,422.1920275,672.0998395,361.8,310.2277601,332.6832447,328.2332787,806.748199,733.2171768,823.2877652,650.5050823,358.232289,380.7332207,385.4400594,356.1464449,RCC1
1294.001981,471.1418278,962.9075466,1659.1,1380.314029,1653.288474,1320.656251,1157.86942,910.3850166,1010.163056,948.863421,617.1983136,521.9800906,631.8286196,500.4519845,AKR7A2
1777.534252,280.1634403,0,1972.7,1900.955513,1753.56652,1887.534431,0,0,0,0,315.2735389,282.8865013,262.5399267,271.3074738,LSM7
0,403.5113746,1273.413546,0,0,0,0,1210.273318,1148.459076,1050.544949,1102.8371,423.924389,388.7848324,338.9112885,363.7021971,NP_001346123.1
444.7670846,49.87687984,0,675.7,492.3992864,657.8373073,454.5956649,0,0,0,0,82.92414097,57.58866124,58.50859233,52.56378253,NCAPD2
304.2211579,172.0196107,0,318.1,306.050658,293.7713651,291.162226,0,0,0,0,173.6148356,163.1924211,167.022243,150.1822358,HTRA2
114.1714392,68.140347,589.6715738,166.4,100.9985875,142.7879418,107.2327725,613.5182625,596.6365081,625.7397505,558.7102,95.86839712,59.79794492,80.54290681,67.675287,NAXE
70.50897666,368.2823516,197.4250296,58.3,69.01570144,74.2923729,73.84506161,185.2258828,187.0982017,207.6050046,193.5283834,433.7134827,378.8185082,426.9950651,380.4461172,NHP2
473.2066885,194.4085818,1069.455168,434.2,475.5661885,440.6237327,482.933633,994.31489,1085.515859,1062.39783,1140.693749,152.5804194,200.1120062,204.7800732,200.3673556,CELF1
1198.77061,1628.600647,1670.474137,895,1086.794677,961.8696818,1148.133275,1779.844796,1754.822246,1688.599381,1785.705122,1347.011656,1580.816115,1398.376749,1637.732617,SAP18
77.76638597,0,518.0503513,84,88.09321241,82.62111426,68.49827517,677.2486519,520.7583588,632.2562694,551.668264,0,0,0,0,NDUFV2
2128.781062,731.8365975,722.3525902,1830.1,2131.506609,1890.690918,2021.501135,703.0730514,682.8524186,706.8114033,685.6148767,806.265355,716.2006736,820.2434009,710.8936764,TMED9
1103.244222,225.4193928,861.3704637,1278.1,1106.620326,1061.081649,1045.059114,799.4992448,894.3945879,744.9356046,854.3716271,206.9462952,214.7423736,186.0081208,214.5926916,FAM50A
0,460.341351,296.6533351,0,0,0,0,330.1294577,290.781364,280.3642474,292.3652017,427.3222562,448.4354917,393.1413732,449.3340558,DDX47
973.8499245,217.4465087,1195.651958,1074.6,994.7737419,1071.942328,972.1051835,1483.090732,1257.031032,1493.103813,1300.860336,292.2974842,206.1016197,265.534882,218.7903317,GNL2
348.4736537,113.8917228,83.60721581,543.8,368.6448443,521.1793191,369.225308,126.1771097,88.04920813,130.8948014,102.6824145,139.3934584,105.2109983,120.3330281,104.1014752,MKI67
3854.156372,478.929296,540.2047898,2553.3,3065.930578,2618.756172,3050.935751,271.911294,421.149191,331.4701753,369.8264978,258.076107,351.4233906,297.2493201,349.8966251,SEC61B
348.0016271,355.3032379,162.9898602,509.5,342.2729909,555.4937335,413.3660005,275.3092413,191.2740461,278.0552446,205.0152294,601.9888126,379.6040313,575.0849117,399.8019023,XP_005264506.2
115.0564891,237.9349668,888.5845634,152.2,118.9538919,121.7995136,106.6386851,841.6337913,945.5741449,793.9377745,912.7048275,302.9764955,227.310743,235.8527351,226.346084,STX12
532.2690196,557.40658,79.72650486,575.5,506.1774887,555.8268832,534.7974615,87.51602047,82.14191597,84.30425667,82.2558058,644.6239563,571.9099018,671.5652595,580.7668324,FXR2
525.8966602,2203.389969,43.57203315,409,539.6566501,434.7602988,438.0206269,56.93449476,42.67509336,49.51528161,35.30956569,1919.875892,2356.372877,1983.141785,2118.688895,RAB5C
281.3278667,23.26969673,0,330.5,295.7637648,332.6166148,292.9444882,0,0,0,0,44.41497892,27.14964166,34.17457998,22.43405448,ADNP
453.7355904,477.1678449,46.61765441,690.5,522.4494834,731.2634911,467.6655873,65.01405834,45.27226491,49.46397044,38.15630579,522.1389325,487.3679797,533.5299059,488.8385135,NUP50
37.11309315,527.9718043,396.9623449,45.3,33.79088544,37.44602114,33.38771088,592.6020092,433.7276493,584.4342565,444.6907679,610.0789727,543.3855947,657.4996656,552.8758457,TTLL12
162.6131713,1016.867205,248.7093617,116.5,165.5254628,125.1976401,160.3441845,237.856311,240.0092064,239.4692428,214.0548777,1013.939765,1019.265299,957.4765343,990.2699474,EFHD2
414.9114007,96.64804319,636.7313345,361.8,415.4034496,442.6226306,409.0885714,750.3422738,686.5190138,754.9412832,667.0860947,65.36849357,86.35844426,93.05754174,85.8650609,RAB13
254.0683293,57.89611796,149.5793021,324.4,284.4170099,338.5466787,291.1028173,216.6380179,137.5991674,191.5446075,149.3289978,81.71061696,58.12870836,84.76793313,61.75195037,ELMO1
372.4880081,262.4098669,1015.469075,507.4,405.3035909,478.869313,423.8219385,1149.110267,1073.039251,1265.128273,1063.781824,353.4590945,290.0543995,389.2907163,266.7833506,ATL3
1329.876004,0,381.2921323,1117.4,1348.642867,1287.290264,1305.685249,488.0962522,396.1959741,482.1710894,398.6934412,0,0,0,0,GNL1
1033.089266,117.5536871,787.1948492,1073.3,1042.21814,920.6923845,1000.799604,811.2787954,786.586506,740.8307108,827.6522244,115.0420765,115.6191792,99.15441516,113.802688,RTF1
277.5516537,1659.240626,965.0198323,328.3,257.6710877,291.9057271,273.2207871,871.9132772,931.1623891,878.3959646,884.137541,1539.881072,1577.084881,1551.065992,1622.714394,NAA50
837.9062574,602.1845223,99.32655134,914.7,842.4653782,803.2238164,797.0870407,101.2588295,92.73430191,92.36011077,103.3816138,625.7738833,606.8165839,605.4623161,628.8064916,STK10
2885.026714,1432.662384,47.45274411,1869.8,2807.074939,2352.902748,2823.222058,13.36525938,41.65659471,27.75934441,41.80213081,1420.308506,1410.701272,1474.159816,1321.277192,ATP5F1C
125.1460582,219.9496235,40.23167435,148.2,138.8418854,134.6590903,133.7290697,37.52844018,36.92057599,40.5358264,37.1075068,228.5470227,225.1014593,219.6478873,253.5841044,GAS7
123.0809417,1066.002422,4377.44196,152.1,130.6123708,134.7923501,128.441692,2964.973304,3835.564059,3301.104293,3518.17121,1185.046651,1016.761444,1099.522989,880.5249782,MACROH2A1
392.3721295,840.3976129,3818.865197,449.1,401.8746265,449.6187734,360.3139973,3030.289402,3882.465922,3510.402566,3956.469299,1009.16657,868.1502956,930.2545293,782.6733227,LYPLA2
1521.813829,2680.001566,2394.840767,1892.9,1518.84419,1696.19815,1436.443881,2973.052868,2587.037491,3210.899251,2230.146176,3067.950511,2828.914109,3001.640534,2780.097059,VAPA
184.9164292,553.5128459,0,247.7,178.9919411,231.27249,189.1574225,0,0,0,0,627.6346201,568.6205239,690.6046186,577.1288776,ITPRID2
830.4128347,184.9523704,791.3702977,1212.3,922.0796968,1212.864631,912.6964453,846.3154076,769.0174043,851.9707107,780.9057556,273.690116,190.4402532,276.7659646,215.991905,PMM2
0,727.4329697,334.1341257,0,0,0,0,380.6456076,350.1089103,346.9148383,325.6271122,713.8757268,766.2286752,644.1828105,699.5134076,NDUFV3
241.1466005,86.58923006,217.1724448,233.6,252.7458479,230.2064111,260.9231783,219.5073956,225.8520752,247.3711634,213.7052781,119.410763,89.40234622,110.3320164,82.83343192,NIT1
1382.447969,1390.109433,1407.371759,1166.6,1313.79212,1161.093175,1263.623862,896.2274779,1304.747693,894.8668511,1201.723861,1301.949464,1307.208605,1182.900407,1238.4904,HLA-DRA
485.7743974,401.7962774,0,470.4,494.3943202,408.508106,491.3102651,0,0,0,0,420.7692265,455.2106283,452.9335178,459.1285494,RTN4
10.44358901,91.54910566,651.4190887,12.2,10.03751394,9.927859697,10.15889424,835.668506,640.3301001,651.446648,607.4543812,59.9480863,91.16977317,66.10294344,71.96620802,CRK
1002.938565,284.845192,234.7584515,977.7,1021.582009,971.7309115,1044.999705,280.5194271,231.5556677,285.1874976,233.9321156,280.8094569,284.8503091,308.1595146,264.1248451,CTNNB1
420.2217002,617.7594588,707.4683444,448.3,419.7052413,455.0157978,396.2562839,581.426538,629.9414139,663.3508401,655.0498779,695.6728665,612.3643407,709.9113845,615.4206837,PPAN
49.9758186,75.92781522,44.89835209,55.6,54.92577504,60.96638673,49.66570515,61.23856134,44.91579038,62.39438595,48.44452436,89.63897385,77.22673839,123.1675394,83.85952173,NBN
142.9060598,973.7116524,37.72640526,149.3,149.4405026,155.114479,164.3245699,50.74267968,48.02221126,51.10592796,32.56271122,1022.515334,1095.117372,1032.831751,1012.284238,U2AF1
142.9060598,973.7116524,37.72640526,149.3,149.4405026,155.114479,164.3245699,50.74267968,48.02221126,51.10592796,32.56271122,1022.515334,1095.117372,1032.831751,1012.284238,U2AF1
88.20997498,177.6747959,458.0712617,133.5,97.88134713,124.4647108,98.49968797,601.0591224,481.5461608,536.4583101,496.1818036,202.5776088,167.4146077,223.1776561,178.4929865,POLR2A
1098.641963,181.661238,584.0224376,655,919.2118357,695.2166985,1094.606002,533.628746,610.4371648,459.9533517,546.0247266,92.14692348,153.4224777,106.5883222,182.9704693,ANP32E
453.2635638,1392.241716,701.2297331,334.5,419.8922757,315.9591321,406.8310393,564.7388413,597.6550067,435.0161217,557.5615154,1190.143452,1235.87329,1046.576456,1228.649266,PAGE2B
319.1489998,513.6020712,0,288.9,328.2454093,282.6441667,289.8552338,0,0,0,0,421.9827505,515.2540492,444.5369465,493.6424794,RAB5A
1905.86649,928.8873561,59.97908961,1372.1,1932.314951,1517.896455,1822.184819,38.96312904,62.79044166,43.7171191,60.23102719,851.2466452,890.3413228,787.6732613,892.7914154,SNRPF
1326.630821,301.3008541,438.3729694,1803.5,1403.007539,1805.871016,1453.850642,559.6796753,432.8110005,518.5507108,477.7529073,331.3729575,320.4443239,337.4672922,287.1652254,PMPCA
738.5446534,1120.885531,437.4887568,920.4,766.6540927,849.4649884,675.1803099,416.7393589,451.0930513,369.9022437,412.2778852,1271.045052,1200.033799,1095.886257,1149.267227,CALU
495.5689498,947.0117613,839.0686565,800.8,570.080916,943.8796004,547.0950703,1138.387856,874.1264648,1244.757737,906.6617477,1523.943457,1074.693772,1645.888418,995.353756,PAPSS2
72.27907649,412.3649843,1131.841281,79.5,64.15280649,68.8953485,57.62647607,728.5199012,975.5689301,912.4152721,1052.145149,317.4578821,360.6041917,377.2039321,356.053164,NLE1
946.0593571,904.5978718,1155.0273,1274,947.8281021,1146.30133,922.4988871,1289.634265,1093.612923,1162.300683,1145.787915,1178.493621,892.943368,1044.383721,852.4007893,ESD
1869.992466,0,415.6781787,1531.2,1602.386232,1455.33095,1708.060633,395.2945359,418.2973948,380.2157894,383.5108274,0,0,0,0,VPS4B
475.8618383,724.7907929,56.68785373,645.5,538.409754,573.350555,490.2409078,66.67527702,55.1517018,54.5950877,59.63171349,786.201758,793.3783168,804.1455158,788.876502,HINT2
767.987314,641.3536334,0,710.9,701.5037693,675.6941288,691.6959391,0,0,0,0,523.4333581,598.0776396,510.5329272,567.8940693,GADD45GIP1
713.0552158,583.1330376,294.148066,748,697.5137017,827.9435208,669.1800273,325.5988613,292.0544874,328.2375715,276.0339032,713.3903172,605.9819656,738.3634605,587.7628992,GALK1
483.1782509,931.8540106,162.7442456,494.9,480.6784626,453.6165692,464.992194,153.4361981,160.5153869,139.669012,156.8204191,818.6433,922.1550077,827.2494572,926.9322218,WDR5
341.9832876,2091.166989,0,280.3,310.4771393,246.664004,265.5570598,0,0,0,0,1882.580254,1911.717715,1652.252698,1947.798302,CHMP2A
960.6921824,380.4270937,0,1247.4,990.9083638,1360.250038,1019.988626,0,0,0,0,438.0012675,358.0021464,469.1383656,398.4493293,UBA6
1040.700695,295.8774387,111.3616676,901.8,902.2540482,1006.911515,946.7376523,137.8811504,106.7386583,133.8195383,110.6233211,272.8001984,298.6951534,314.4168321,275.7383162,USP39
323.9282693,2163.525548,986.4865499,445.9,369.704706,406.642468,360.6704497,791.3441713,955.4026569,833.2934439,966.9427177,2151.092668,2209.921917,2004.480842,2456.225802,ATP6V1G1
696.6522907,121.771899,15.17898336,815.6,732.5514833,864.4567229,723.3013878,19.55707446,12.83308297,15.80384118,16.63095527,202.5776088,116.4537975,191.2492927,130.9663721,ACO2
326.5244158,193.6205642,490.6888829,244.8,309.916036,289.7069393,349.9768769,581.0489883,455.065196,514.6510617,443.9915686,215.9263729,185.2852579,198.576237,165.1071785,RAVER1
647.6795287,199.3221035,239.2286375,542,669.2091593,693.81747,663.0609273,331.4886366,221.6253058,280.4668697,218.5497305,318.4287013,213.8586602,282.1675806,222.1484438,PCK2
1107.905485,42.7383673,18.42109632,1133.2,1088.353297,1071.475918,1324.696045,21.44482296,17.51817675,25.96345336,17.52992583,53.63776143,42.90919857,47.06358433,35.44673888,PPID
724.3838548,521.1114156,235.8391558,788.4,735.7310684,730.3306721,648.8028301,201.6870498,266.2355466,216.3279039,269.6412237,494.3087818,572.8427105,532.9416111,576.0561473,TIAL1
0,249.5698151,150.5617606,0,0,0,0,163.5545301,134.3908966,159.7829916,129.3019315,263.9010223,289.170686,260.6145982,283.1541471,MPI
456.8627668,94.88659204,51.03871753,390.5,449.3813695,432.3616213,498.6175399,62.74876014,54.6933774,69.21877191,64.27639469,120.624287,89.89329815,121.1887296,91.41527396,LAMA4
0,136.23434,101.8318204,0,0,0,0,109.8669627,101.7989399,111.14,86.50094453,130.2515775,127.1565495,125.1998306,139.221731,BCAR1
